23.18,27.271999999999998,426,721.25,0.0047929881765052902,1
23.149999999999999,27.267499999999998,429.5,714,0.00478344094931065,1
23.149999999999999,27.245000000000001,426,713.5,0.0047794635244219896,1
23.149999999999999,27.199999999999999,426,708.25,0.0047715088260817497,1
23.100000000000001,27.199999999999999,426,704.5,0.0047569929333151802,1
23.100000000000001,27.199999999999999,419,701,0.0047569929333151802,1
23.100000000000001,27.199999999999999,419,701.66666666666697,0.0047569929333151802,1
23.100000000000001,27.199999999999999,419,699,0.0047569929333151802,1
23.100000000000001,27.199999999999999,419,689.33333333333303,0.0047569929333151802,1
23.074999999999999,27.175000000000001,419,688,0.0047453507196665501,1
23.074999999999999,27.149999999999999,419,690.25,0.00474095189694268,1
23.100000000000001,27.100000000000001,419,691,0.0047393707305206098,1
23.100000000000001,27.1666666666667,419,683.5,0.0047511187556095102,1
23.050000000000001,27.149999999999999,419,687.5,0.0047337317970825004,1
23,27.125,419,686,0.0047149421459047299,1
23,27.125,418.5,680.5,0.0047149421459047299,1
23,27.199999999999999,0,681.5,0.0047280779496687696,-1
22.945,27.289999999999999,0,685,0.0047279513717807297,-1
22.945,27.390000000000001,0,685,0.0047454083970941002,-1
22.890000000000001,27.390000000000001,0,689,0.0047295061559100102,-1
22.890000000000001,27.390000000000001,0,689.5,0.0047295061559100102,-1
22.890000000000001,27.390000000000001,0,689,0.0047295061559100102,-1
22.890000000000001,27.445,0,691,0.0047390755147466296,-1
22.890000000000001,27.5,0,688,0.0047486451658114801,-1
22.890000000000001,27.5,0,689.5,0.0047486451658114801,-1
22.789999999999999,27.445,0,689,0.0047102240468062497,-1
22.789999999999999,27.5,0,685.66666666666697,0.0047197349991495198,-1
22.789999999999999,27.5,0,687,0.0047197349991495198,-1
22.789999999999999,27.5,0,688,0.0047197349991495198,-1
22.745000000000001,27.5,0,670,0.0047067761580488997,-1
22.699999999999999,27.463333333333299,0,668.66666666666697,0.0046875430838439203,-1
22.699999999999999,27.5,0,670,0.0046938487141081203,-1
22.699999999999999,27.5,0,667,0.0046938487141081203,-1
22.6666666666667,27.426666666666701,0,664.5,0.0046717077646175097,-1
22.699999999999999,27.600000000000001,0,670,0.0047110465325231098,-1
22.600000000000001,27.426666666666701,0,670.33333333333303,0.0046526994586977202,-1
22.600000000000001,27.390000000000001,0,672,0.0046464328065347997,-1
22.600000000000001,27.356666666666701,0,658,0.0046407359587843098,-1
